Price,Close,High,Low,Open,Volume
Ticker,AVGO,AVGO,AVGO,AVGO,AVGO
Date,,,,,
2015-08-04,9.414361953735352,9.572958292185032,9.055233276419989,9.572958292185032,47467000
2015-08-05,9.511962890625,9.583636091274961,9.22603215115322,9.378528400106275,34158000
2015-08-06,9.399117469787598,9.561526399150605,9.195535305958076,9.534076849013267,46052000
2015-08-07,9.344216346740723,9.453250997555337,9.21230671396376,9.22755670193866,30527000
2015-08-10,9.704870223999023,9.714020071580359,9.378528326516129,9.415889779963557,28907000
2015-08-11,9.470788955688477,9.624810797301237,9.372428994649297,9.579824345793467,26744000
2015-08-12,9.586686134338379,9.659122127816417,9.197058077345059,9.271018924292187,27205000
2015-08-13,9.469266891479492,9.66980009720558,9.45554247845996,9.578302313702636,14571000
2015-08-14,9.299230575561523,9.492900783086863,9.238994136709447,9.454776537540429,26496000
2015-08-17,9.570674896240234,9.570674896240234,9.210783269181109,9.250432371387946,21293000
2015-08-18,9.320581436157227,9.589737386549723,9.285507619237917,9.589737386549723,19502000
2015-08-19,9.260344505310059,9.361754172113033,9.09641075425076,9.27025641674123,30891000
2015-08-20,8.77083683013916,9.198589434953064,8.77083683013916,9.155890598989041,41756000
2015-08-21,8.497861862182617,8.805904064601608,8.488712014598349,8.596983877886501,56472000
2015-08-24,8.382728576660156,8.769306979828489,7.624821034269037,7.707931740609043,69040000
2015-08-25,8.273693084716797,8.768544092343026,8.25005603506124,8.702208231521087,43921000
2015-08-26,8.860039710998535,8.901213658532813,8.47727390253147,8.585546485050214,59354000
2015-08-27,9.62709903717041,9.683522257265322,9.17875934787253,9.187909196810002,91882000
2015-08-28,9.730795860290527,9.738420855210244,9.507388453827717,9.571437393129976,36322000
2015-08-31,9.604989051818848,9.762822709779666,9.531028180065096,9.65607493238543,30087000
2015-09-01,9.1017484664917,9.532550506032527,9.004913356390993,9.265682224059477,49749000
2015-09-02,9.457826614379883,9.460113530928249,9.161983236361028,9.31371742249703,36700000
2015-09-03,9.437239646911621,9.675896304588228,9.39454084086791,9.56152429492557,29954000
2015-09-04,9.237469673156738,9.440289737260857,9.199345426001038,9.244331877669666,24923000
2015-09-08,9.84821891784668,9.86118053741914,9.517301680355828,9.561525344733855,35477000
