Price,Close,High,Low,Open,Volume
Ticker,LLY,LLY,LLY,LLY,LLY
Date,,,,,
2015-08-04,70.1833267211914,70.96823999438924,70.0163191529779,70.55073062988646,2848200
2015-08-05,70.75115966796875,71.04341503141741,70.11654347113085,70.70940617146645,3776800
2015-08-06,69.05606079101562,71.09350895476139,67.83693395603798,71.09350895476139,3866500
2015-08-07,68.69699096679688,69.04770368968339,67.34426464526172,68.8890480857749,4545300
2015-08-10,69.73243713378906,69.94953748272081,68.83896707578589,69.15627199624025,3211600
2015-08-11,69.75747680664062,69.932830003959,69.08111356402858,69.14791023156293,3205600
2015-08-12,70.04305267333984,70.14386052866088,68.58137402092765,69.4802232348134,2826900
2015-08-13,69.74909210205078,70.35392688700483,69.63148605042628,69.8918985348735,2253900
2015-08-14,70.4883041381836,70.52190035786398,69.54744976097989,69.64825764715938,2280200
2015-08-17,70.11869812011719,70.37911054267765,69.6650721392054,69.94228908460387,2814700
2015-08-18,70.05147552490234,70.55550213159987,69.91707142067115,70.42109802736867,2241400
2015-08-19,70.37068176269531,71.0091187999501,69.36262867991002,69.84145485558982,2651300
2015-08-20,73.36128997802734,74.72216171812984,72.08441522866494,72.96646694906724,10887700
2015-08-21,71.00914001464844,73.6720862713086,71.00914001464844,73.06725808636601,8320000
2015-08-24,67.81697082519531,69.69027131951319,66.78371059599338,68.54780732992711,8620700
2015-08-25,65.74205017089844,69.3878494195421,65.40603024162485,69.04343363859581,6439000
2015-08-26,68.12779235839844,68.29580555929032,65.33043505176948,67.102934264627,7217800
2015-08-27,70.34549713134766,70.5975136629358,68.64020364020165,68.70740890316469,4703400
2015-08-28,69.88349151611328,70.56392733595747,69.53066700855693,70.34551338538414,4860800
2015-08-31,69.1778564453125,70.9167531591405,68.92584623709106,70.06831045969822,3445300
2015-09-01,67.03572845458984,68.25379359199721,66.69970849663511,67.41374690163417,4300500
2015-09-02,68.7242202758789,68.7410247993857,67.45575434017421,67.80017016348908,3257900
2015-09-03,68.54779052734375,69.60625087187088,68.32937665106604,68.92581528348354,3227700
2015-09-04,67.47254180908203,68.13617938384121,66.93491250455125,67.74135646134742,3416400
2015-09-08,69.62305450439453,69.70706428512064,68.26218321966307,68.43018996302241,2643600
2015-09-09,68.11936950683594,70.14388470459215,67.95136276577281,70.1018798148032,2839600
2015-09-10,67.90933990478516,68.60657987287095,67.62372723875174,68.14455825269137,3667700
2015-09-11,68.71582794189453,68.75782643471639,66.14528048279406,67.74977288031697,3645900
2015-09-14,68.79141998291016,69.11903766524433,68.27899101124954,68.81662035708241,3197200
2015-09-15,69.69026947021484,70.02628941277311,68.97623109793311,69.24504577017026,3532600
2015-09-16,70.94194030761719,71.00914558089458,69.3962574765228,70.6479252483381,3845000
2015-09-17,75.58740234375,77.99833218987267,70.79913246936525,70.95874338789233,16918100
2015-09-18,74.33573913574219,76.82227688121866,74.24333347551769,76.19224178462349,11578000
2015-09-21,73.57966613769531,75.44457029883351,73.17644742715216,74.84813808308094,6644100
2015-09-22,73.7560806274414,73.90728924429854,72.7648255633881,72.93283228920903,5059500
2015-09-23,72.82362365722656,74.27690032400331,72.73121804153031,73.92408237809691,4863300
2015-09-24,71.6979751586914,72.69763265146334,71.47116539942265,72.62202512567583,5693500
2015-09-25,70.61432647705078,72.6052395458026,69.91709255803674,72.44562861529377,5794900
2015-09-28,66.98532104492188,70.44631570355293,65.94366494729412,70.29510704349022,8295100
2015-09-29,67.43894958496094,69.05183774748681,66.5233017374705,67.51455712238601,7315200
2015-09-30,70.30351257324219,70.37071144046816,68.46380819179434,68.48900856813508,6780700
2015-10-01,71.5551528930664,71.6727588768107,70.05987132056423,70.22787803761453,5350400
2015-10-02,73.52088928222656,73.54609606851285,70.21950527401734,70.69833807773482,5616600
2015-10-05,72.72283935546875,74.32733155805151,71.90799306695688,73.99131161106088,5297400
2015-10-06,70.70673370361328,72.67244643949968,68.95103906514908,72.5716385218228,5521200
2015-10-07,70.55550384521484,71.27794434901108,69.21983298457404,70.81592261875286,5128000
2015-10-08,70.37068176269531,70.55549298998315,68.70739353519505,69.84985711384249,4595400
2015-10-09,72.36161804199219,72.72283835847166,71.40396537207869,71.681182305224,5115100
2015-10-12,66.73328399658203,67.83374266256641,65.77563167171645,66.01084362392274,26477400
2015-10-13,66.88452911376953,68.25380310260118,66.81732383100456,67.02733553285871,10104700
2015-10-14,66.57369232177734,68.88382044650778,66.40568556723387,68.01857348341989,9495500
2015-10-15,67.08613586425781,67.27094717993015,66.20408418820286,66.6493079528417,6408600
2015-10-16,68.47219848632812,68.48899659793675,67.17012372454622,67.69095491106833,5519800
2015-10-19,67.41374206542969,68.29579359065231,66.75850671940016,68.15298079265966,5869900
2015-10-20,65.34720611572266,67.48932045558843,65.21279562383327,67.32971600777604,7458000
2015-10-21,64.69198608398438,65.84284574633627,63.77633201922589,65.7168438920981,8955200
2015-10-22,64.66680145263672,65.3892357592754,63.13791662830972,64.86841087753477,10075500
2015-10-23,65.78406524658203,66.43090489514435,64.91041577376261,65.14563426990716,5679200
2015-10-26,66.45609283447266,67.08612783941908,65.330426959597,65.78405293224414,4755200
2015-10-27,67.96817779541016,68.00177402158077,66.78370893790459,66.78370893790459,4771600
2015-10-28,69.78266906738281,69.80786943930757,67.53134397910044,68.21177965725607,5710300
2015-10-29,68.8838119506836,70.20268467923118,68.28737971385466,69.13582846046306,5158600
2015-10-30,68.52262115478516,69.34586988604437,68.52262115478516,68.95104684192255,4044300
2015-11-02,68.91739654541016,69.0350025101206,67.88413681654619,68.16135362295412,3473900
2015-11-03,68.60658264160156,69.33742526031116,68.15295685161404,69.07701294735432,4826100
2015-11-04,68.08575439453125,69.00980403208081,67.9849465324361,69.00980403208081,3401900
2015-11-05,67.71615600585938,68.37979357980268,66.91811431047205,68.04377366262233,3787200
2015-11-06,67.59014892578125,67.6993526769426,65.8932576072629,67.4557448019709,6082600
2015-11-09,66.66609954833984,67.44734315277535,66.01086421733852,67.2289292394259,4160200
2015-11-10,67.68054962158203,67.90034837276217,66.53929754185343,66.53929754185343,3302600
2015-11-11,68.22158813476562,68.71190594804882,67.6044695505326,67.71436570191683,3323400
2015-11-12,67.51148986816406,68.27232687581906,67.46076955088184,68.09479931564694,3647800
2015-11-13,67.24939727783203,67.85806017163358,66.9366070736306,67.34238878584647,3638600
2015-11-16,68.66963958740234,68.69499974100626,67.61292352268576,67.62982814186071,3318900
2015-11-17,68.72881317138672,69.68408214062526,68.1624084775452,68.41602290461948,3012100
2015-11-18,70.71541595458984,70.80840745219146,68.80487216252122,68.88940812860974,3916600
2015-11-19,70.77462005615234,70.90987636600396,69.9377026930006,70.33502253734703,3156100
2015-11-20,71.40863037109375,72.27936318807708,71.10429569432732,71.26491856531005,4251500
2015-11-23,71.63688659667969,71.78905395299677,71.11275960800714,71.43399893815103,4033100
2015-11-24,70.90985870361328,71.28182475000095,70.20820427476623,70.6393397016082,3431100
2015-11-25,70.79151916503906,71.36637294894285,70.63090271269968,70.90987084557665,2529400
2015-11-27,70.71541595458984,71.22263820080182,70.67314474670518,70.81685653402377,1253800
2015-11-30,69.35437774658203,71.03666762979243,69.35437774658203,70.80841983646515,6563300
2015-12-01,73.124755859375,73.15011601442892,70.4533743991845,71.1888511441648,7368900
2015-12-02,71.4847412109375,73.3192055841545,71.36638950294729,72.92187922889407,4444800
2015-12-03,70.21666717529297,71.72142982316262,69.79398074837754,71.56081336671922,3669800
2015-12-04,73.22618865966797,73.78413131117772,70.52944756993817,70.56326325331484,6987600
2015-12-07,73.02332305908203,74.52809253305843,72.60909206299472,73.92787198097004,4379000
2015-12-08,73.04867553710938,74.11384074955755,72.33855894579386,72.38083017075532,4761000
2015-12-09,70.8929672241211,72.97258364670147,70.6478083253635,72.71896921359142,5479500
2015-12-10,71.78060913085938,72.28783153213713,70.47027868201597,71.20575535616251,3667200
2015-12-11,70.41109466552734,71.33254783503965,70.26738285096374,70.84223655890017,3738200
2015-12-14,71.5861587524414,71.61151890087535,70.14057224457142,70.47026707357605,5208700
2015-12-15,72.2962875366211,72.68516474616217,71.87360108681706,72.00886384660237,3975500
2015-12-16,72.94721984863281,73.19237873514142,71.05358657832117,72.7020609621242,2983600
2015-12-17,72.88805389404297,73.72497127548338,72.87114282388985,73.3361005078476,3928200
2015-12-18,71.6622543334961,72.68516116737858,71.6622543334961,72.33855519975702,5821300
2015-12-21,72.7358627319336,73.08246216055822,71.98348159818013,72.46534374507483,3742400
2015-12-22,72.62596130371094,73.09936788370088,72.08491691984696,72.93028949821809,2446100
2015-12-23,72.87112426757812,73.43752887917152,72.81194843647815,73.00638699562487,2804200
2015-12-24,72.57527160644531,72.82888608927665,72.25403218458527,72.68517422552486,1486900
2015-12-28,72.27091979980469,72.44844731613637,71.76369740318806,72.34700670662266,2031100
2015-12-29,72.91337585449219,73.4375091100557,72.36388245666723,72.56677004443885,2097700
2015-12-30,72.87112426757812,73.63196098863638,72.82040396940154,73.08246744288977,1969400
